DATAFLOW,LAST UPDATE,freq,unit,c_unload,c_load,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ04,CZ,2015,1599,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ04,CZ,2020,960,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ04,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ04,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ04,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ05,CZ,2010,1110,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ05,CZ,2020,623,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ05,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ05,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ06,CZ,2015,63,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ07,CZ,2015,117,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ07,CZ,2020,426,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ07,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ07,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ08,CZ,2010,10160,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ08,CZ,2015,7453,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ08,CZ,2020,2429,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ08,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ08,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,CZ08,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE11,DE,2010,10152,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE11,DE,2015,6010,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE11,DE,2020,23,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE11,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE11,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE11,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE12,DE,2010,463,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE12,DE,2015,304,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE12,DE,2020,165,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE12,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE12,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE12,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE13,DE,2010,41397,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE13,DE,2015,443,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE13,DE,2020,3201,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE13,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE13,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE13,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE14,DE,2010,654,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE14,DE,2015,840,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE14,DE,2020,434,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE14,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE14,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE14,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE21,DE,2010,3408,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE21,DE,2015,2463,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE21,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE21,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE21,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE23,DE,2010,1920,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE23,DE,2020,251,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE23,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE23,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE25,DE,2020,598,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE25,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE26,DE,2010,451,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE26,DE,2015,358,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE26,DE,2020,54,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE26,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE26,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE26,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE27,DE,2010,8024,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE27,DE,2015,5004,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE27,DE,2020,408,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE27,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE27,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE27,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE30,DE,2010,816,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE30,DE,2015,9706,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE30,DE,2020,232,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE30,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE30,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE30,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE40,DE,2015,13067,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE40,DE,2020,7385,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE40,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE40,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE41,DE,2010,5212,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE41,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE42,DE,2010,7126,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE42,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE50,DE,2010,5474,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE50,DE,2015,61,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE50,DE,2020,177,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE50,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE50,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE50,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE60,DE,2010,2582,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE60,DE,2015,26751,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE60,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE60,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE71,DE,2010,279,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE71,DE,2015,38,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE71,DE,2020,54,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE71,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE71,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE71,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE72,DE,2010,1347,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE72,DE,2015,538,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE72,DE,2020,9629,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE72,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE72,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE72,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE73,DE,2010,236,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE73,DE,2015,1471,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE73,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE73,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE80,DE,2010,8997,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE80,DE,2015,5393,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE80,DE,2020,20,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE80,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE80,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE80,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE91,DE,2010,18962,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE91,DE,2015,17451,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE91,DE,2020,19134,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE91,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE91,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE91,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE92,DE,2010,43267,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE92,DE,2015,125,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE92,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE93,DE,2010,81303,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE93,DE,2015,10351,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE93,DE,2020,38419,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE93,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE93,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE93,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE94,DE,2010,3244,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE94,DE,2015,1314,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE94,DE,2020,804,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE94,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE94,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DE94,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA1,DE,2010,216775,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA1,DE,2015,25721,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA1,DE,2020,28091,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA1,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA1,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA1,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA2,DE,2010,278,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA2,DE,2015,126,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA2,DE,2020,165,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA2,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA2,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA2,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA3,DE,2010,2676,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA3,DE,2015,2118,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA3,DE,2020,771,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA3,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA3,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA4,DE,2010,9282,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA4,DE,2015,25139,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA4,DE,2020,19384,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA4,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA4,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA4,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA5,DE,2010,5015,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA5,DE,2015,213694,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA5,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEA5,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB1,DE,2010,2984,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB1,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB1,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB2,DE,2010,6684,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB2,DE,2015,752,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB2,DE,2020,3816,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB2,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB2,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB2,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB3,DE,2010,3986,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB3,DE,2015,2455,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB3,DE,2020,5310,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB3,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB3,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEB3,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEC0,DE,2010,13098,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEC0,DE,2015,8887,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEC0,DE,2020,10428,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEC0,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEC0,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEC0,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED2,DE,2010,5991,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED2,DE,2015,343,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED2,DE,2020,1639,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED2,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED2,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED2,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED3,DE,2010,6248,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED3,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED5,DE,2015,7882,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED5,DE,2020,5088,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED5,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DED5,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEE0,DE,2010,32883,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEE0,DE,2015,9706,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEE0,DE,2020,7090,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEE0,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEE0,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEE0,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEF0,DE,2010,315,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEF0,DE,2015,26669,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEF0,DE,2020,106,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEF0,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEF0,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEF0,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEG0,DE,2010,38524,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEG0,DE,2015,29678,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEG0,DE,2020,18633,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEG0,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEG0,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEG0,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEXX,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DEXX,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK,DK,2005,22837,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK01,DK,2020,1565,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK01,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK02,DK,2010,2126,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK02,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK03,DK,2010,42062,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK03,DK,2015,459,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK03,DK,2020,6070,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK03,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK03,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,DK03,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,ES21,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,ES21,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,ES21,SE,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,ES51,FR,2005,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,ES51,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,ES51,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FI13,FI,2005,922,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FI13,FI,2010,107,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FI18,FI,2005,36136,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FI18,FI,2010,9199,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FI19,FI,2005,45,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FI1A,FI,2005,40184,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FI1A,FI,2010,53173,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FI1A,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FI1D,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FIXX,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FR10,FR,2005,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FR10,SE,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FR10,SE,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,SE12,FR10,SE,2020,,,C
