DATAFLOW,LAST UPDATE,freq,unit,c_unload,c_load,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR22,TR,2020,9561,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR31,TR,2010,865053,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR31,TR,2015,1658425,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR31,TR,2020,286797,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR32,TR,2010,332062,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR32,TR,2015,739510,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR32,TR,2020,111211,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR33,TR,2010,187612,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR33,TR,2015,497215,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR33,TR,2020,88163,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR41,TR,2010,33932,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR41,TR,2015,17832,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR41,TR,2020,3587,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR42,TR,2015,480,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR51,TR,2010,30225,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR51,TR,2015,31309,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR51,TR,2020,5298,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR52,TR,2015,24553,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR52,TR,2020,7706,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR31,TR61,TR,2020,4235,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR31,TR,2010,349471,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR31,TR,2015,745045,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR31,TR,2020,104813,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR32,TR,2010,149509,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR32,TR,2015,1010655,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR32,TR,2020,236215,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR33,TR,2015,9523,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR33,TR,2020,3762,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR41,TR,2015,4697,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR41,TR,2020,1218,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR51,TR,2015,44,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR32,TR61,TR,2020,1799,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR10,TR,2010,107334,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR22,TR,2010,137507,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR22,TR,2015,105051,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR22,TR,2020,21135,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR31,TR,2010,195920,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR31,TR,2015,503590,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR31,TR,2020,97984,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR32,TR,2015,7944,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR32,TR,2020,353,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR33,TR,2010,839678,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR33,TR,2015,1390676,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR33,TR,2020,247416,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR41,TR,2010,166244,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR41,TR,2015,123488,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR41,TR,2020,33479,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR42,TR,2010,38605,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR51,TR,2010,38550,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR51,TR,2015,15053,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR51,TR,2020,5658,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR52,TR,2010,28137,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR52,TR,2015,23518,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR52,TR,2020,5578,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR61,TR,2015,63,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR61,TR,2020,176,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR62,TR,2010,8831,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR33,TR71,TR,2010,236,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR10,TR,2010,546555,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR10,TR,2015,246920,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR10,TR,2020,160550,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR22,TR,2010,17849,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR31,TR,2010,28819,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR31,TR,2015,16133,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR31,TR,2020,2974,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR32,TR,2015,4953,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR32,TR,2020,1248,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR33,TR,2010,151254,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR33,TR,2015,126583,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR33,TR,2020,32100,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR41,TR,2010,129537,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR41,TR,2015,9996,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR41,TR,2020,10324,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR42,TR,2010,190939,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR42,TR,2015,65158,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR42,TR,2020,49611,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR51,TR,2010,1030372,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR51,TR,2015,982213,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR51,TR,2020,369738,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR52,TR,2010,8171,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR52,TR,2015,91954,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR52,TR,2020,46207,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR62,TR,2010,2871,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR71,TR,2010,1903,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TR72,TR,2010,4801,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TRA1,TR,2010,1736,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TRA2,TR,2010,491,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TRB1,TR,2010,715,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TRB2,TR,2010,42,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TRC2,TR,2010,643,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR41,TRC3,TR,2010,233,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR10,TR,2010,1432614,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR10,TR,2015,90780,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR10,TR,2020,123382,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR31,TR,2015,480,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR33,TR,2010,40049,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR41,TR,2010,178971,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR41,TR,2015,62122,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR41,TR,2020,48630,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR42,TR,2010,895845,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR42,TR,2015,33651,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR42,TR,2020,55350,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR51,TR,2010,26209,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR51,TR,2015,45519,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR51,TR,2020,32744,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR52,TR,2010,19906,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR52,TR,2015,27073,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR52,TR,2020,18856,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR62,TR,2010,1295,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR71,TR,2010,1285,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR71,TR,2015,128,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TR72,TR,2010,3126,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TRA1,TR,2010,1566,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TRA2,TR,2010,376,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TRB1,TR,2010,494,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TRB2,TR,2010,11,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TRC2,TR,2010,4661,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR42,TRC3,TR,2010,309,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,AT13,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,AT21,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,AT22,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,AT31,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,AT32,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,AT33,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR10,TR,2010,170634,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR10,TR,2015,280038,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR10,TR,2020,262182,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR22,TR,2010,50770,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR22,TR,2020,5867,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR31,TR,2010,26339,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR31,TR,2015,29522,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR31,TR,2020,5476,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR32,TR,2015,4,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR33,TR,2010,41385,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR33,TR,2015,15250,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR33,TR,2020,2667,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR41,TR,2010,1008289,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR41,TR,2015,997534,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR41,TR,2020,374013,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR42,TR,2010,36139,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR42,TR,2015,48143,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR42,TR,2020,35354,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR51,TR,2010,225984,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR51,TR,2015,520379,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR51,TR,2020,93311,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR52,TR,2015,876951,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR52,TR,2020,288144,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR62,TR,2010,23876,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR62,TR,2015,29542,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR71,TR,2010,32760,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR71,TR,2015,70755,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR71,TR,2020,630,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR72,TR,2010,63913,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR72,TR,2015,153114,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TR72,TR,2020,11746,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRA1,TR,2010,7091,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRA1,TR,2015,18882,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRA1,TR,2020,5275,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRA2,TR,2010,1198,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRA2,TR,2015,3364,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRA2,TR,2020,12442,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRB1,TR,2010,3616,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRB1,TR,2015,23019,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRB1,TR,2020,4363,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRB2,TR,2010,33,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRB2,TR,2015,395,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRB2,TR,2020,1899,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRC2,TR,2010,1759,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRC2,TR,2015,6940,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRC2,TR,2020,1842,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRC3,TR,2010,639,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRC3,TR,2015,2989,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR51,TRC3,TR,2020,1321,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR10,TR,2010,57994,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR10,TR,2015,117453,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR10,TR,2020,103924,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR31,TR,2015,24330,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR31,TR,2020,8061,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR33,TR,2010,29534,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR33,TR,2015,24928,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR33,TR,2020,4701,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR41,TR,2010,8996,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR41,TR,2015,94626,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR41,TR,2020,47094,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR42,TR,2010,21492,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR42,TR,2015,30589,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR42,TR,2020,19745,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR51,TR,2015,873642,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR51,TR,2020,286572,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR52,TR,2010,170344,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR52,TR,2015,235671,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR52,TR,2020,96584,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR62,TR,2010,49008,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR62,TR,2015,35090,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR62,TR,2020,13252,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR71,TR,2010,2359,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR71,TR,2015,8645,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR52,TR71,TR,2020,1051,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR61,TR33,TR,2015,54,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR61,TR61,TR,2020,123,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR10,TR,2010,4867,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR33,TR,2010,9910,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR41,TR,2010,2338,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR42,TR,2010,1127,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR51,TR,2010,24403,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR51,TR,2015,27859,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR52,TR,2010,48804,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR52,TR,2015,36794,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR52,TR,2020,13189,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR62,TR,2010,3851855,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR62,TR,2015,4343072,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR62,TR,2020,944489,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR63,TR,2010,27344,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR63,TR,2015,119209,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR63,TR,2020,29815,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR71,TR,2010,49589,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR71,TR,2015,94322,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR71,TR,2020,10692,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR72,TR,2010,19370,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR72,TR,2015,31033,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TR72,TR,2020,7556,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TRB1,TR,2010,12347,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TRB1,TR,2015,18475,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TRB1,TR,2020,11798,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TRC1,TR,2010,11784,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TRC1,TR,2015,17974,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR62,TRC1,TR,2020,7279,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR63,TR62,TR,2010,55973,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR63,TR62,TR,2015,126942,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR63,TR62,TR,2020,47872,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR63,TR63,TR,2010,7039,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR63,TR63,TR,2015,24132,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR63,TR63,TR,2020,1672,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR63,TRB1,TR,2010,7241,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,TR63,TRB1,TR,2015,11363,,
