DATAFLOW,LAST UPDATE,freq,direct,unit,rep_mar,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2003,727,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2004,726,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2005,665,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2006,671,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2007,684,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2008,697,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2009,651,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2010,671,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2011,599,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2012,521,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2013,563,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2014,475,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2015,566,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2016,664,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2017,565,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2018,672,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBINV,2019,645,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,1997,1956,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,1998,2184,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,1999,2391,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2000,2925,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2001,2924,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2002,3336,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2003,3888,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2004,3557,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2005,3578,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2006,3505,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2007,2797,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2008,2572,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2009,2814,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2010,2875,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2011,2544,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2012,2206,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2013,1689,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2014,1929,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2015,2293,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2016,2559,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2017,2177,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2018,2071,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBIPS,2019,2365,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,1997,855,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,1998,883,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,1999,945,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2000,1069,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2001,873,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2002,1019,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2003,1052,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2004,718,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2005,1008,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2006,613,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2007,578,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2008,771,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2009,662,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2010,723,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2011,582,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2012,531,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2013,459,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2014,475,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2015,475,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2016,508,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2017,380,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2018,382,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLN,2019,410,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,1997,324,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,1998,193,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,1999,239,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2000,334,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2001,385,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2002,245,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2003,305,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2004,325,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2005,428,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2006,275,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2007,178,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2008,406,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2009,414,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2010,562,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2011,467,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2012,291,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2013,447,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2014,217,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2015,444,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2016,327,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2017,262,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2018,621,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKLR,2019,326,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKPS,2011,623,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKPS,2012,1039,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKPS,2013,1121,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKPS,2014,995,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKPS,2015,895,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKPS,2016,843,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKPS,2017,656,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKPS,2018,579,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKPS,2019,501,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,1997,10483,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,1998,16156,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,1999,16998,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2000,22798,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2001,18407,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2002,18812,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2003,14422,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2004,17934,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2005,14534,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2006,11249,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2007,10592,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2008,4789,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2009,3241,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2010,3244,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2011,2344,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2012,1729,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2013,1054,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2014,1151,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2015,3945,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2016,4615,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2017,4852,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2018,3470,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBKWL,2019,3050,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,1997,121,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,1998,126,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,1999,112,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2000,135,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2001,117,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2002,130,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2003,156,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2004,115,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2005,111,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2006,146,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2007,123,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2008,113,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2009,121,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2010,141,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2011,134,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2012,127,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2013,158,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2014,151,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2015,144,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2016,158,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2017,145,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2018,152,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAN,2019,144,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,1997,3153,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,1998,3389,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,1999,4032,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2000,4508,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2001,3520,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2002,4295,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2003,4319,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2004,4984,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2005,5496,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2006,5489,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2007,5464,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2008,5166,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2009,4297,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2010,4614,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2011,4395,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2012,2913,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2013,2369,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2014,2378,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2015,2559,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2016,2770,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2017,2872,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2018,2902,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLAR,2019,2767,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDO,2002,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDO,2003,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDO,2004,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDO,2005,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,1997,1138,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,1998,1127,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,1999,1216,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2000,1133,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2001,1060,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2002,1065,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2003,1172,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2004,1392,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2005,1151,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2006,1690,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2007,1934,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2008,1839,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2009,1619,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2010,1757,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2011,1740,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2012,1659,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2013,1871,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2014,1794,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2015,1759,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2016,1849,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2017,1808,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2018,1854,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLDY,2019,1909,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,1997,687,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,1998,559,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,1999,486,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2000,521,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2001,979,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2002,653,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2003,616,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2004,590,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2005,622,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2006,541,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2007,615,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2008,658,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2009,560,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2010,568,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2011,585,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2012,670,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2013,823,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2014,838,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2015,746,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2016,629,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2017,604,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2018,513,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLER,2019,548,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLIT,1997,181,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLIT,1998,128,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLIT,1999,173,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLIT,2000,188,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLIT,2001,210,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLIT,2002,224,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLIT,2003,174,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLIT,2004,93,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,TOTAL,THS_T,UK_1GBLIT,2005,61,,
