DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2G,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2G,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2G,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2G,2021,2922,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2G,2022,2922,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2G,2023,2922,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2G,2024,2922,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2G,2025,2922,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2G,2026,2922,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2021,6490,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2022,6490,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2023,6490,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2024,6490,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2025,6490,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITG2H,2026,6490,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2013,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2014,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2015,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2016,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2017,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2018,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2019,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2020,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2021,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2022,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2023,60539,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2024,60595,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2025,60595,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH,2026,60595,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2013,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2014,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2015,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2016,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2017,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2018,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2019,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2020,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2021,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2022,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2023,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2024,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2025,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH1,2026,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2013,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2014,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2015,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2016,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2017,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2018,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2019,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2020,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2021,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2022,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2023,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2024,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2025,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH10,2026,7370,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2013,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2014,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2015,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2016,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2017,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2018,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2019,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2020,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2021,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2022,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2023,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2024,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2025,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH2,2026,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2013,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2014,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2015,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2016,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2017,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2018,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2019,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2020,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2021,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2022,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2023,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2024,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2025,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH20,2026,6156,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2013,17349,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2014,17349,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2015,17349,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2016,17349,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2017,17349,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2018,17348,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2019,17348,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2020,17348,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2021,17348,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2022,17348,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2023,17348,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2024,17348,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2025,17348,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH3,2026,17348,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2013,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2014,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2015,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2016,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2017,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2018,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2019,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2020,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2021,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2022,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2023,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2024,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2025,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH31,2026,2908,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2013,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2014,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2015,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2016,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2017,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2018,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2019,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2020,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2021,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2022,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2023,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2024,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2025,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH32,2026,2720,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2013,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2014,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2015,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2016,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2017,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2018,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2019,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2020,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2021,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2022,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2023,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2024,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2025,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH33,2026,3648,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2013,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2014,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2015,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2016,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2017,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2018,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2019,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2020,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2021,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2022,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2023,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2024,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2025,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH34,2026,2463,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2013,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2014,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2015,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2016,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2017,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2018,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2019,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2020,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2021,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2022,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2023,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2024,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2025,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH35,2026,1929,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2013,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2014,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2015,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2016,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2017,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2018,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2019,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2020,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2021,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2022,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2023,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2024,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2025,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH36,2026,2102,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2013,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2014,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2015,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2016,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2017,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2018,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2019,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2020,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2021,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2022,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2023,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2024,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2025,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH37,2026,1578,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2013,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2014,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2015,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2016,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2017,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2018,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2019,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2020,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2021,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2022,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2023,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2024,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2025,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH4,2026,7571,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2013,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2014,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2015,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2016,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2017,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2018,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2019,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2020,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2021,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2022,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2023,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2024,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2025,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH41,2026,2221,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2013,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2014,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2015,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2016,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2017,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2018,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2019,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2020,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2021,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2022,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2023,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2024,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2025,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH42,2026,4755,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2013,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2014,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2015,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2016,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2017,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2018,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2019,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2020,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2021,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2022,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2023,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2024,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2025,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH43,2026,382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH44,2013,213,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,L0008,KM2,ITH44,2014,213,,
